,DATE,HNT_PRICE_USD
110,2021-09-12 00:00:00 UTC,20.12666904
111,2021-09-11 00:00:00 UTC,19.86307115
112,2021-09-10 00:00:00 UTC,21.18216361
113,2021-09-09 00:00:00 UTC,20.64202104
114,2021-09-08 00:00:00 UTC,20.64403571
115,2021-09-07 00:00:00 UTC,24.32453192
116,2021-09-06 00:00:00 UTC,23.68383871
117,2021-09-05 00:00:00 UTC,23.10215722
118,2021-09-04 00:00:00 UTC,22.92917551
119,2021-09-03 00:00:00 UTC,22.73692486
120,2021-09-02 00:00:00 UTC,23.30598513
121,2021-09-01 00:00:00 UTC,24.60521467
122,2021-08-31 00:00:00 UTC,20.66634305
123,2021-08-30 00:00:00 UTC,22.66439125
124,2021-08-29 00:00:00 UTC,23.5889354
125,2021-08-28 00:00:00 UTC,22.7353891
126,2021-08-27 00:00:00 UTC,20.67291587
127,2021-08-26 00:00:00 UTC,23.21443027
128,2021-08-25 00:00:00 UTC,22.88071116
129,2021-08-24 00:00:00 UTC,26.11442245
130,2021-08-23 00:00:00 UTC,23.6593121
131,2021-08-22 00:00:00 UTC,22.99216833
132,2021-08-21 00:00:00 UTC,23.93011611
133,2021-08-20 00:00:00 UTC,21.18121973
134,2021-08-19 00:00:00 UTC,19.99553685
135,2021-08-18 00:00:00 UTC,19.83755648
136,2021-08-17 00:00:00 UTC,17.94908414
137,2021-08-16 00:00:00 UTC,18.00764458
138,2021-08-15 00:00:00 UTC,16.52576248
139,2021-08-14 00:00:00 UTC,17.03773604
140,2021-08-13 00:00:00 UTC,15.85992708
141,2021-08-12 00:00:00 UTC,16.45999108
142,2021-08-11 00:00:00 UTC,17.87445586
143,2021-08-10 00:00:00 UTC,14.40008508
144,2021-08-09 00:00:00 UTC,14.3124655
145,2021-08-08 00:00:00 UTC,13.80774791
146,2021-08-07 00:00:00 UTC,13.79313643
147,2021-08-06 00:00:00 UTC,13.16281192
148,2021-08-05 00:00:00 UTC,13.25250598
149,2021-08-04 00:00:00 UTC,13.20242909
150,2021-08-03 00:00:00 UTC,13.47045182
151,2021-08-02 00:00:00 UTC,13.10219323
152,2021-08-01 00:00:00 UTC,13.8899825
153,2021-07-31 00:00:00 UTC,14.28425558
154,2021-07-30 00:00:00 UTC,12.35868005
155,2021-07-29 00:00:00 UTC,12.7793547
156,2021-07-28 00:00:00 UTC,11.44993443
157,2021-07-27 00:00:00 UTC,11.27324191
158,2021-07-26 00:00:00 UTC,12.02051919
159,2021-07-25 00:00:00 UTC,11.2673286
160,2021-07-24 00:00:00 UTC,11.15661124
161,2021-07-23 00:00:00 UTC,11.06087117
162,2021-07-22 00:00:00 UTC,10.83449177
163,2021-07-21 00:00:00 UTC,9.772895269
164,2021-07-20 00:00:00 UTC,10.043107
165,2021-07-19 00:00:00 UTC,11.0424683
166,2021-07-18 00:00:00 UTC,10.70974158
167,2021-07-17 00:00:00 UTC,10.37768735
168,2021-07-16 00:00:00 UTC,10.95209259
169,2021-07-15 00:00:00 UTC,11.74875399
170,2021-07-14 00:00:00 UTC,11.95302518
171,2021-07-13 00:00:00 UTC,12.62504523
172,2021-07-12 00:00:00 UTC,12.83600262
173,2021-07-11 00:00:00 UTC,13.00133259
174,2021-07-10 00:00:00 UTC,12.57613758
175,2021-07-09 00:00:00 UTC,12.14158061
176,2021-07-08 00:00:00 UTC,12.75537971
177,2021-07-07 00:00:00 UTC,13.13124485
178,2021-07-06 00:00:00 UTC,12.98474393
179,2021-07-05 00:00:00 UTC,13.40755663
180,2021-07-04 00:00:00 UTC,13.25979078
181,2021-07-03 00:00:00 UTC,12.87060093
182,2021-07-02 00:00:00 UTC,12.91768659
183,2021-07-01 00:00:00 UTC,12.68528494
184,2021-06-30 00:00:00 UTC,12.73564735
185,2021-06-29 00:00:00 UTC,12.22872444
186,2021-06-28 00:00:00 UTC,11.57131673
187,2021-06-27 00:00:00 UTC,11.06250173
188,2021-06-26 00:00:00 UTC,11.61394882
189,2021-06-25 00:00:00 UTC,12.4316683
190,2021-06-24 00:00:00 UTC,11.98115348
191,2021-06-23 00:00:00 UTC,10.10335681
192,2021-06-22 00:00:00 UTC,10.63310601
193,2021-06-21 00:00:00 UTC,12.64374995
194,2021-06-20 00:00:00 UTC,12.57336962
195,2021-06-19 00:00:00 UTC,12.7667172
196,2021-06-18 00:00:00 UTC,14.03782443
197,2021-06-17 00:00:00 UTC,13.18463421
198,2021-06-16 00:00:00 UTC,13.4891886
199,2021-06-15 00:00:00 UTC,13.39328597
200,2021-06-14 00:00:00 UTC,13.36429613
201,2021-06-13 00:00:00 UTC,12.43737866
202,2021-06-12 00:00:00 UTC,13.4252743
203,2021-06-11 00:00:00 UTC,13.13743361
204,2021-06-10 00:00:00 UTC,13.85801599
205,2021-06-09 00:00:00 UTC,13.95546973
206,2021-06-08 00:00:00 UTC,12.80171007
207,2021-06-07 00:00:00 UTC,14.66301503
208,2021-06-06 00:00:00 UTC,14.01572574
209,2021-06-05 00:00:00 UTC,14.84606498
210,2021-06-04 00:00:00 UTC,15.61021442
211,2021-06-03 00:00:00 UTC,15.67610982
212,2021-06-02 00:00:00 UTC,15.23222697
213,2021-06-01 00:00:00 UTC,16.22063937
214,2021-05-31 00:00:00 UTC,15.65039329
215,2021-05-30 00:00:00 UTC,16.21533764
216,2021-05-29 00:00:00 UTC,19.44911091
217,2021-05-28 00:00:00 UTC,17.55471099
218,2021-05-27 00:00:00 UTC,15.47137305
219,2021-05-26 00:00:00 UTC,13.95344688
220,2021-05-25 00:00:00 UTC,13.47622609
221,2021-05-24 00:00:00 UTC,11.38954069
222,2021-05-23 00:00:00 UTC,12.12472416
223,2021-05-22 00:00:00 UTC,13.70329215
224,2021-05-21 00:00:00 UTC,13.31642698
225,2021-05-20 00:00:00 UTC,12.38193639
226,2021-05-19 00:00:00 UTC,16.65956007
227,2021-05-18 00:00:00 UTC,14.20243563
228,2021-05-17 00:00:00 UTC,14.18927763
229,2021-05-16 00:00:00 UTC,14.40975884
230,2021-05-15 00:00:00 UTC,15.56622222
231,2021-05-14 00:00:00 UTC,15.01121659
232,2021-05-13 00:00:00 UTC,14.99996789
233,2021-05-12 00:00:00 UTC,17.1317976
234,2021-05-11 00:00:00 UTC,16.06138308
235,2021-05-10 00:00:00 UTC,16.79200058
236,2021-05-09 00:00:00 UTC,17.26704064
237,2021-05-08 00:00:00 UTC,17.53261695
238,2021-05-07 00:00:00 UTC,17.39507432
239,2021-05-06 00:00:00 UTC,18.20043715
240,2021-05-05 00:00:00 UTC,16.68713791
241,2021-05-04 00:00:00 UTC,18.27535861
242,2021-05-03 00:00:00 UTC,18.58363944
243,2021-05-02 00:00:00 UTC,17.05836106
244,2021-05-01 00:00:00 UTC,16.9906932
245,2021-04-30 00:00:00 UTC,16.54744887
246,2021-04-29 00:00:00 UTC,17.24458319
247,2021-04-28 00:00:00 UTC,17.68311804
248,2021-04-27 00:00:00 UTC,15.08361368
249,2021-04-26 00:00:00 UTC,13.4471746
250,2021-04-25 00:00:00 UTC,12.84172844
251,2021-04-24 00:00:00 UTC,14.15542986
252,2021-04-23 00:00:00 UTC,12.18851233
253,2021-04-22 00:00:00 UTC,12.69155084
254,2021-04-21 00:00:00 UTC,13.04718639
255,2021-04-20 00:00:00 UTC,12.8687245
256,2021-04-19 00:00:00 UTC,16.0530601
257,2021-04-18 00:00:00 UTC,15.38755045
258,2021-04-17 00:00:00 UTC,14.84232707
259,2021-04-16 00:00:00 UTC,15.34699902
260,2021-04-15 00:00:00 UTC,15.30931756
261,2021-04-14 00:00:00 UTC,16.16198797
262,2021-04-13 00:00:00 UTC,16.24882776
263,2021-04-12 00:00:00 UTC,17.10526287
264,2021-04-11 00:00:00 UTC,17.22271349
265,2021-04-10 00:00:00 UTC,16.22260443
266,2021-04-09 00:00:00 UTC,16.91945624
267,2021-04-08 00:00:00 UTC,16.73754471
268,2021-04-07 00:00:00 UTC,18.69855645
269,2021-04-06 00:00:00 UTC,15.58798559
270,2021-04-05 00:00:00 UTC,16.6817332
271,2021-04-04 00:00:00 UTC,15.2711993
272,2021-04-03 00:00:00 UTC,13.48941703
273,2021-04-02 00:00:00 UTC,12.80063962
274,2021-04-01 00:00:00 UTC,10.51246672
275,2021-03-31 00:00:00 UTC,10.04389508
276,2021-03-30 00:00:00 UTC,10.29592418
277,2021-03-29 00:00:00 UTC,10.17963923
278,2021-03-28 00:00:00 UTC,10.55607838
279,2021-03-27 00:00:00 UTC,8.28373685
280,2021-03-26 00:00:00 UTC,7.075226791
281,2021-03-25 00:00:00 UTC,7.001328987
282,2021-03-24 00:00:00 UTC,8.051764873
283,2021-03-23 00:00:00 UTC,8.855120189
284,2021-03-22 00:00:00 UTC,9.575393599
285,2021-03-21 00:00:00 UTC,8.328179123
286,2021-03-20 00:00:00 UTC,9.005710648
287,2021-03-19 00:00:00 UTC,7.503392251
288,2021-03-18 00:00:00 UTC,7.688754377
289,2021-03-17 00:00:00 UTC,7.103827573
290,2021-03-16 00:00:00 UTC,6.384437734
291,2021-03-15 00:00:00 UTC,6.534770667
292,2021-03-14 00:00:00 UTC,6.98172503
293,2021-03-13 00:00:00 UTC,5.968185767
294,2021-03-12 00:00:00 UTC,6.350227359
295,2021-03-11 00:00:00 UTC,6.565345287
296,2021-03-10 00:00:00 UTC,4.790064832
297,2021-03-09 00:00:00 UTC,4.573115892
298,2021-03-08 00:00:00 UTC,4.300315046
299,2021-03-07 00:00:00 UTC,4.088182291
300,2021-03-06 00:00:00 UTC,4.033663606
301,2021-03-05 00:00:00 UTC,4.233319983
302,2021-03-04 00:00:00 UTC,4.197677214
303,2021-03-03 00:00:00 UTC,4.055629806
304,2021-03-02 00:00:00 UTC,4.215049202
305,2021-03-01 00:00:00 UTC,4.186752021
306,2021-02-28 00:00:00 UTC,3.924528992
307,2021-02-27 00:00:00 UTC,3.959382206
308,2021-02-26 00:00:00 UTC,3.659463763
309,2021-02-25 00:00:00 UTC,3.636834803
310,2021-02-24 00:00:00 UTC,3.262382496
311,2021-02-23 00:00:00 UTC,3.64322681
312,2021-02-22 00:00:00 UTC,4.208667702
313,2021-02-21 00:00:00 UTC,4.153762528
314,2021-02-20 00:00:00 UTC,4.585526911
315,2021-02-19 00:00:00 UTC,4.158691315
316,2021-02-18 00:00:00 UTC,4.091542009
317,2021-02-17 00:00:00 UTC,4.155662231
318,2021-02-16 00:00:00 UTC,3.941410174
319,2021-02-15 00:00:00 UTC,4.618430793
320,2021-02-14 00:00:00 UTC,4.399405831
321,2021-02-13 00:00:00 UTC,4.58492591
322,2021-02-12 00:00:00 UTC,4.07285359
323,2021-02-11 00:00:00 UTC,3.677406502
324,2021-02-10 00:00:00 UTC,3.962727488
325,2021-02-09 00:00:00 UTC,3.750132614
326,2021-02-08 00:00:00 UTC,3.403043578
327,2021-02-07 00:00:00 UTC,3.685782228
328,2021-02-06 00:00:00 UTC,3.172909192
329,2021-02-05 00:00:00 UTC,2.816268586
330,2021-02-04 00:00:00 UTC,2.647780028
331,2021-02-03 00:00:00 UTC,2.351314132
332,2021-02-02 00:00:00 UTC,2.366376444
333,2021-02-01 00:00:00 UTC,2.262111627
334,2021-01-31 00:00:00 UTC,2.343302276
335,2021-01-30 00:00:00 UTC,2.298987512
336,2021-01-29 00:00:00 UTC,2.503020842
337,2021-01-28 00:00:00 UTC,2.073467513
338,2021-01-27 00:00:00 UTC,2.034523721
339,2021-01-26 00:00:00 UTC,2.096649932
340,2021-01-25 00:00:00 UTC,1.765042975
341,2021-01-24 00:00:00 UTC,1.811879265
342,2021-01-23 00:00:00 UTC,1.614929387
343,2021-01-22 00:00:00 UTC,1.483541787
344,2021-01-21 00:00:00 UTC,1.759548949
345,2021-01-20 00:00:00 UTC,1.827799494
346,2021-01-19 00:00:00 UTC,1.719009301
347,2021-01-18 00:00:00 UTC,1.691674225
348,2021-01-17 00:00:00 UTC,1.542891099
349,2021-01-16 00:00:00 UTC,1.534412834
350,2021-01-15 00:00:00 UTC,1.431919832
351,2021-01-14 00:00:00 UTC,1.417365743
352,2021-01-13 00:00:00 UTC,1.318632886
353,2021-01-12 00:00:00 UTC,1.268009048
354,2021-01-11 00:00:00 UTC,1.457627654
355,2021-01-10 00:00:00 UTC,1.551334335
356,2021-01-09 00:00:00 UTC,1.429979806
357,2021-01-08 00:00:00 UTC,1.387096844
358,2021-01-07 00:00:00 UTC,1.502998115
359,2021-01-06 00:00:00 UTC,1.479581266
360,2021-01-05 00:00:00 UTC,1.328297727
361,2021-01-04 00:00:00 UTC,1.317380617
362,2021-01-03 00:00:00 UTC,1.289839513
363,2021-01-02 00:00:00 UTC,1.360689813
364,2021-01-01 00:00:00 UTC,1.296569091
